編號,起站,基隆,三坑,八堵,七堵,百福,五堵,汐止,汐科,南港,松山,臺北,萬華,板橋,浮洲,樹林,南樹林,山佳,鶯歌,桃園,內壢,中壢,埔心,楊梅,富岡,新富,北湖,湖口,新豐,竹北,北新竹,千甲,新莊,竹中,六家,上員,榮華,竹東,橫山,九讚頭,合興,富貴,內灣,新竹,三姓橋,香山,崎頂,竹南,談文,大山,後龍,龍港,白沙屯,新埔,通霄,苑裡,日南,大甲,臺中港,清水,沙鹿,龍井,大肚,追分,造橋,豐富,苗栗,南勢,銅鑼,三義,泰安,后里,豐原,栗林,潭子,頭家厝,松竹,太原,精武,臺中,五權,大慶,烏日,新烏日,成功,彰化,花壇,大村,員林,永靖,社頭,田中,二水,源泉,濁水,龍泉,集集,水里,車埕,林內,石榴,斗六,斗南,石龜,大林,民雄,嘉北,嘉義,水上,南靖,後壁,新營,柳營,林鳳營,隆田,拔林,善化,南科,新市,永康,大橋,臺南,保安,仁德,中洲,長榮大學,沙崙,大湖,路竹,岡山,橋頭,楠梓,新左營,左營,內惟,美術館,鼓山,三塊厝,高雄,民族,科工館,正義,鳳山,後庄,九曲堂,六塊厝,屏東,歸來,麟洛,西勢,竹田,潮州,崁頂,南州,鎮安,林邊,佳冬,東海,枋寮,加祿,內獅,枋山,大武,瀧溪,金崙,太麻里,知本,康樂,臺東,山里,鹿野,瑞源,關山,海端,池上,富里,東竹,東里,玉里,三民,瑞穗,富源,大富,光復,萬榮,鳳林,南平,林榮新光,豐田,壽豐,平和,志學,吉安,花蓮,北埔,景美,新城,崇德,和仁,和平,漢本,武塔,南澳,東澳,永樂,蘇澳,蘇澳新,冬山,羅東,中里,二結,宜蘭,四城,礁溪,頂埔,頭城,外澳,龜山,大溪,大里,石城,福隆,貢寮,雙溪,牡丹,三貂嶺,大華,十分,望古,嶺腳,平溪,菁桐,猴硐,瑞芳,海科館,八斗子,四腳亭,暖暖
3230,豐原,18.0,0.0,3.0,25.0,0.0,1.0,27.0,1.0,14.0,98.0,944.0,6.0,364.0,0.0,37.0,0.0,2.0,13.0,271.0,17.0,273.0,18.0,8.0,4.0,0.0,3.0,21.0,34.0,44.0,10.0,1.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,9.0,5.0,0.0,168.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,6.0,8.0,15.0,0.0,4.0,38.0,5.0,16.0,4.0,3.0,53.0,152.0,15.0,110.0,83.0,94.0,229.0,0.0,73.0,227.0,64.0,319.0,229.0,113.0,2365.0,98.0,127.0,47.0,294.0,27.0,367.0,18.0,16.0,161.0,7.0,10.0,36.0,4.0,0.0,0.0,0.0,2.0,0.0,9.0,2.0,1.0,107.0,23.0,0.0,9.0,12.0,3.0,125.0,2.0,0.0,2.0,47.0,0.0,0.0,3.0,0.0,21.0,0.0,1.0,6.0,2.0,171.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3240,栗林,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,14.0,1.0,6.0,5.0,8.0,15.0,68.0,0.0,19.0,7.0,59.0,39.0,16.0,430.0,27.0,20.0,4.0,71.0,5.0,29.0,7.0,3.0,10.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250,潭子,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,6.0,37.0,0.0,17.0,0.0,7.0,1.0,1.0,4.0,39.0,8.0,38.0,6.0,6.0,2.0,1.0,0.0,3.0,34.0,12.0,9.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,2.0,0.0,9.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,12.0,0.0,1.0,16.0,8.0,12.0,7.0,3.0,8.0,25.0,1.0,23.0,22.0,42.0,97.0,257.0,9.0,0.0,6.0,74.0,56.0,23.0,1113.0,46.0,43.0,17.0,171.0,12.0,216.0,19.0,5.0,42.0,5.0,4.0,28.0,13.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,2.0,38.0,15.0,1.0,7.0,16.0,3.0,24.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,頭家厝,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,10.0,1.0,6.0,13.0,4.0,15.0,75.0,7.0,16.0,0.0,13.0,8.0,8.0,150.0,10.0,10.0,5.0,69.0,2.0,28.0,2.0,0.0,15.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,1.0,3.0,1.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3270,松竹,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,10.0,0.0,3.0,0.0,0.0,4.0,20.0,8.0,20.0,3.0,6.0,1.0,0.0,0.0,5.0,15.0,19.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,46.0,3.0,1.0,8.0,49.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,2.0,21.0,0.0,4.0,7.0,2.0,2.0,1.0,7.0,18.0,61.0,6.0,16.0,34.0,42.0,92.0,347.0,53.0,69.0,14.0,0.0,25.0,34.0,460.0,19.0,25.0,11.0,150.0,7.0,127.0,14.0,7.0,51.0,12.0,16.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,16.0,8.0,0.0,9.0,7.0,3.0,15.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,太原,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,14.0,1.0,10.0,0.0,5.0,0.0,0.0,2.0,16.0,4.0,11.0,7.0,6.0,4.0,0.0,0.0,5.0,10.0,22.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,5.0,1.0,2.0,55.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,19.0,1.0,12.0,13.0,19.0,7.0,2.0,3.0,19.0,39.0,1.0,32.0,26.0,34.0,92.0,233.0,31.0,57.0,7.0,23.0,0.0,10.0,475.0,25.0,53.0,22.0,325.0,22.0,206.0,31.0,11.0,94.0,4.0,18.0,31.0,9.0,0.0,2.0,1.0,5.0,0.0,1.0,2.0,2.0,28.0,17.0,1.0,14.0,10.0,14.0,20.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3290,精武,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,6.0,2.0,7.0,4.0,2.0,1.0,1.0,0.0,3.0,5.0,13.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,2.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,17.0,0.0,13.0,12.0,2.0,6.0,0.0,2.0,2.0,23.0,3.0,22.0,13.0,19.0,55.0,113.0,10.0,25.0,10.0,31.0,9.0,0.0,171.0,8.0,30.0,8.0,320.0,4.0,115.0,29.0,9.0,38.0,6.0,9.0,23.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,3.0,14.0,4.0,0.0,6.0,5.0,3.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,臺中,37.0,0.0,0.0,64.0,1.0,3.0,38.0,3.0,72.0,225.0,2310.0,8.0,1025.0,10.0,139.0,3.0,5.0,23.0,1025.0,53.0,945.0,46.0,50.0,20.0,0.0,9.0,53.0,110.0,115.0,17.0,3.0,28.0,7.0,14.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1426.0,26.0,20.0,9.0,671.0,0.0,2.0,7.0,0.0,9.0,1.0,43.0,94.0,53.0,298.0,9.0,156.0,293.0,154.0,170.0,88.0,6.0,32.0,657.0,15.0,146.0,134.0,208.0,731.0,2342.0,395.0,983.0,151.0,441.0,327.0,156.0,0.0,227.0,453.0,247.0,2873.0,203.0,3745.0,357.0,226.0,1568.0,105.0,217.0,457.0,91.0,1.0,1.0,0.0,16.0,3.0,0.0,108.0,24.0,899.0,244.0,5.0,111.0,84.0,22.0,1068.0,14.0,1.0,3.0,314.0,1.0,5.0,11.0,1.0,113.0,5.0,8.0,29.0,3.0,1413.0,5.0,9.0,0.0,0.0,2.0,0.0,2.0,68.0,1.0,5.0,272.0,4.0,0.0,3.0,0.0,0.0,495.0,0.0,1.0,4.0,104.0,0.0,7.0,0.0,199.0,0.0,0.0,1.0,0.0,62.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,61.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3310,五權,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,8.0,2.0,19.0,0.0,14.0,14.0,6.0,11.0,2.0,3.0,4.0,10.0,3.0,10.0,12.0,17.0,65.0,101.0,27.0,40.0,12.0,30.0,30.0,7.0,204.0,0.0,44.0,5.0,235.0,13.0,164.0,17.0,20.0,78.0,8.0,15.0,26.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,19.0,0.0,25.0,13.0,2.0,5.0,8.0,2.0,20.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320,大慶,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,6.0,3.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,7.0,4.0,52.0,4.0,22.0,33.0,11.0,10.0,1.0,2.0,1.0,28.0,0.0,8.0,10.0,14.0,59.0,119.0,28.0,48.0,8.0,14.0,40.0,24.0,453.0,41.0,0.0,5.0,60.0,11.0,400.0,42.0,38.0,215.0,23.0,48.0,52.0,12.0,0.0,0.0,0.0,2.0,0.0,3.0,28.0,4.0,83.0,30.0,1.0,15.0,26.0,4.0,34.0,0.0,1.0,2.0,16.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3330,烏日,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,8.0,19.0,0.0,9.0,13.0,1.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,5.0,13.0,51.0,3.0,14.0,3.0,16.0,19.0,13.0,288.0,5.0,4.0,0.0,21.0,5.0,86.0,9.0,5.0,26.0,5.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,12.0,4.0,0.0,9.0,3.0,1.0,8.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3340,新烏日,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,15.0,3.0,11.0,0.0,8.0,0.0,1.0,2.0,8.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,4.0,13.0,11.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,28.0,18.0,111.0,3.0,115.0,188.0,48.0,48.0,6.0,0.0,0.0,9.0,0.0,16.0,12.0,28.0,126.0,383.0,85.0,214.0,69.0,144.0,398.0,325.0,2675.0,313.0,42.0,25.0,0.0,29.0,1618.0,212.0,140.0,669.0,45.0,64.0,85.0,43.0,0.0,0.0,2.0,6.0,2.0,0.0,66.0,7.0,131.0,40.0,0.0,24.0,53.0,7.0,70.0,0.0,0.0,1.0,9.0,2.0,2.0,4.0,0.0,9.0,5.0,0.0,5.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3350,成功,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,3.0,3.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,29.0,6.0,7.0,2.0,6.0,20.0,11.0,224.0,12.0,13.0,4.0,29.0,0.0,38.0,6.0,6.0,21.0,4.0,5.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,2.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
